,dyad,subject,psize
326,D001,S028_,-0.10879149696774716
327,D001,S028_,-0.04619878690054075
328,D001,S028_,-0.1412440070182332
329,D001,S028_,-0.2486706618916922
330,D001,S028_,-0.08662147687581206
331,D001,S028_,0.17371682692865395
332,D001,S028_,0.3300268808516746
333,D001,S028_,0.20233193821043702
334,D001,S028_,0.319948468962055
335,D001,S028_,0.35853298539849926
336,D001,S028_,0.36356833830258306
337,D001,S028_,0.363045308236074
338,D001,S028_,0.0543172446497596
339,D001,S028_,0.18570049083411072
340,D001,S028_,0.10429746879645974
341,D001,S028_,0.24768672376847847
342,D001,S028_,-0.06697378644594097
343,D001,S028_,-0.09968618740547554
344,D001,S028_,-0.17894066226017433
345,D001,S028_,-0.08608046538716127
346,D001,S028_,-0.2430856272828415
347,D001,S028_,-0.18244357527652652
348,D001,S028_,0.028481375337416504
349,D001,S028_,-0.009069352498772446
350,D001,S028_,0.07099441734030133
351,D001,S028_,-0.01963033653669195
352,D001,S028_,-0.04308182278150676
353,D001,S028_,-0.05857843311701095
354,D001,S028_,-0.06110784609310811
355,D001,S028_,-0.11909679497659162
356,D001,S028_,0.0223097580898184
357,D001,S028_,0.026589683240108433
358,D001,S028_,-0.05078563716124394
359,D001,S028_,0.006032906209724024
360,D001,S028_,-0.012932219178552466
361,D001,S028_,-0.19601736311803547
362,D001,S028_,-0.00903878395602659
363,D001,S028_,0.05827031037343792
364,D001,S028_,0.1377413694883259
365,D001,S028_,-0.08034558418959499
366,D001,S028_,-0.1252160402005031
367,D001,S028_,-0.37845657249752995
368,D001,S028_,-0.42968813460008176
369,D001,S028_,-0.2265287662936487
370,D001,S028_,-0.13414346711496247
371,D001,S028_,-0.3055614948501096
372,D001,S028_,-0.35939953466273683
373,D001,S028_,-0.02833404992714661
374,D001,S028_,0.27987886995368183
375,D001,S028_,0.04218967362323099
376,D001,S028_,-0.1264988839902797
377,D001,S028_,-0.26067191955311725
378,D001,S028_,-0.3459799631283923
379,D001,S028_,-0.42031109004025097
380,D001,S028_,-0.3177988136047339
381,D001,S028_,-0.46819855082265055
382,D001,S028_,-0.24819444182984154
383,D001,S028_,-0.21808741555614167
384,D001,S028_,-0.15864156069979482
385,D001,S028_,-0.10225731742997496
386,D001,S028_,0.16966719112673462
387,D001,S028_,0.05543885982552456
388,D001,S028_,-0.0367880770546376
389,D001,S028_,0.010378267746389043
390,D001,S028_,0.3117271941014461
391,D001,S028_,0.4702901393892118
392,D001,S028_,0.27644211318142364
393,D001,S028_,0.02739746436182098
394,D001,S028_,-0.06605570944329746
395,D001,S028_,-0.06965901091612843
396,D001,S028_,-0.20732872144903391
397,D001,S028_,-0.27650215723772853
398,D001,S028_,-0.3704958035208033
399,D001,S028_,-0.07795611167217328
400,D001,S028_,0.2586552434860027
401,D001,S028_,0.2065806710757835
402,D001,S028_,-0.0567621947301543
403,D001,S028_,-0.2555844225559691
404,D001,S028_,-0.17055417405754073
405,D001,S028_,-0.0547751518984211
406,D001,S028_,-0.2544418098753504
407,D001,S028_,-0.33616361453145427
408,D001,S028_,0.12154016659617668
409,D001,S028_,0.19886056914156586
410,D001,S028_,0.13518525833765535
411,D001,S028_,0.2456323316624299
412,D001,S028_,0.0873870379212189
413,D001,S028_,-0.03215927641430605
414,D001,S028_,0.06718458248435194
415,D001,S028_,0.13245860461304818
416,D001,S028_,0.07265880789260774
417,D001,S028_,-0.041850409921108084
418,D001,S028_,-0.16387247331320845
419,D001,S028_,-0.27778611822603644
420,D001,S028_,-0.30299111062212647
421,D001,S028_,-0.1907548563317185
422,D001,S028_,-0.13465537788346757
423,D001,S028_,-0.3750431971986512
424,D001,S028_,-0.6860963196965364
425,D001,S028_,-0.37697630567674345
426,D001,S028_,-0.2400188204961434
427,D001,S028_,-0.16491802337478548
428,D001,S028_,-0.13611201757403624
429,D001,S028_,-0.08449909004726128
430,D001,S028_,-0.13781855486817618
431,D001,S028_,-0.08207269369550017
432,D001,S028_,-0.058881071621571496
433,D001,S028_,-0.07296560745784329
434,D001,S028_,-0.0967969044993276
435,D001,S028_,-0.02076955285826491
436,D001,S028_,0.22790762597566924
437,D001,S028_,0.14300204315423262
438,D001,S028_,-0.07816103971122541
439,D001,S028_,-0.1688222279154303
440,D001,S028_,-0.3085093372441933
441,D001,S028_,-0.25685431249411356
442,D001,S028_,-0.033507940609467914
443,D001,S028_,0.05057619165602165
444,D001,S028_,0.11452722873561333
445,D001,S028_,-0.05357375407790118
446,D001,S028_,-0.24176252990092653
447,D001,S028_,-0.08908059202239463
448,D001,S028_,-0.05164060144390565
449,D001,S028_,-0.14363154186537125
450,D001,S028_,-0.10617510527642157
451,D001,S028_,-0.008994394306788434
452,D001,S028_,-0.28742462379524
453,D001,S028_,-0.5305887072914487
454,D001,S028_,-0.30288959370788054
455,D001,S028_,-0.11408600352200898
456,D001,S028_,-0.10506683311993979
457,D001,S028_,-0.05802081045699341
458,D001,S028_,0.14959695404972181
459,D001,S028_,0.018378761378401443
460,D001,S028_,0.010671999823726862
461,D001,S028_,-0.07151644836455999
462,D001,S028_,-0.11280565606387066
463,D001,S028_,-0.30977732233229616
464,D001,S028_,-0.3238086431581771
465,D001,S028_,-0.19697339573232397
466,D001,S028_,-0.2426580942437581
467,D001,S028_,-0.3278945218027527
468,D001,S028_,-0.4600843130953058
469,D001,S028_,-0.2055163813210142
470,D001,S028_,-0.09135694238155259
471,D001,S028_,0.05968120282638375
472,D001,S028_,-0.09595710865215394
473,D001,S028_,-0.24149019459476928
474,D001,S028_,-0.1336752625005869
475,D001,S028_,-0.11052608095441308
476,D001,S028_,0.02990852328598485
477,D001,S028_,-0.08349116236145383
478,D001,S028_,-0.2302351967463129
479,D001,S028_,-0.32399311195455327
480,D001,S028_,-0.48763777561368105
481,D001,S028_,-0.4702573756422764
482,D001,S028_,-0.6687372047426181
483,D001,S028_,-0.21703916906202317
484,D001,S028_,-0.01166201034626472
485,D001,S028_,-0.11088276182832792
486,D001,S028_,-0.06747181648904102
487,D001,S028_,0.01890298789390843
488,D001,S028_,-0.18469654845724542
489,D001,S028_,-0.210069781857143
490,D001,S028_,-0.19042571005715772
491,D001,S028_,-0.07398522072194777
492,D001,S028_,-0.10605310128227244
493,D001,S028_,-0.22696907794293003
494,D001,S028_,-0.16444655358100993
495,D001,S028_,-0.06033802814326113
496,D001,S028_,-0.07995670383948328
497,D001,S028_,0.02077073027476754
498,D001,S028_,0.0611109261868371
499,D001,S028_,0.1967424433430888
500,D001,S028_,0.05688091129129167
501,D001,S028_,-0.052542116864796894
502,D001,S028_,0.04769639892430756
503,D001,S028_,0.13065499383626097
504,D001,S028_,0.07556061477074501
505,D001,S028_,0.05971633900722392
506,D001,S028_,-0.03735293069876388
507,D001,S028_,0.07076788894981023
508,D001,S028_,-0.27040380120735147
509,D001,S028_,-0.032962314781852756
510,D001,S028_,-0.04085347313834918
511,D001,S028_,0.15701873662081098
512,D001,S028_,0.2615008299640948
513,D001,S028_,-0.16718557376138954
514,D001,S028_,-0.4259770476183248
515,D001,S028_,-0.1926006952578718
516,D001,S028_,0.06148192250637562
517,D001,S028_,-0.11576647530718451
518,D001,S028_,0.19621806069853226
519,D001,S028_,0.2731213875506728
520,D001,S028_,0.2604263787499784
521,D001,S028_,0.39087838718041096
522,D001,S028_,0.3758961929518092
523,D001,S028_,0.2688643804936286
524,D001,S028_,0.24529956601898914
525,D001,S028_,0.3077901292790208
526,D001,S028_,0.2785115416463364
527,D001,S028_,0.18735282748351126
528,D001,S028_,0.05595749398527009
529,D001,S028_,0.029468295523111292
530,D001,S028_,0.12411944795775597
531,D001,S028_,0.2236559153993897
532,D001,S028_,0.15827185157733
533,D001,S028_,0.3168400840256987
534,D001,S028_,0.5625817677964702
535,D001,S028_,0.5818890785096148
536,D001,S028_,0.3901387722036238
537,D001,S028_,0.4952940834506895
538,D001,S028_,0.3694236705114733
539,D001,S028_,0.40083460571538176
540,D001,S028_,0.31032801865355614
541,D001,S028_,0.35582934873635974
542,D001,S028_,0.2679843967729498
543,D001,S028_,0.4702927441862419
544,D001,S028_,0.468331210411554
545,D001,S028_,0.4472531650370313
546,D001,S028_,0.39714184902229904
547,D001,S028_,0.09695907913174802
548,D001,S028_,0.1523539997057588
549,D001,S028_,0.3804694986082115
550,D001,S028_,0.28511454261944713
551,D001,S028_,0.16790674882426657
552,D001,S028_,0.05089627031159325
553,D001,S028_,0.12585867796575326
554,D001,S028_,0.11880841198515997
555,D001,S028_,0.03372631849073377
556,D001,S028_,0.028044883099077416
557,D001,S028_,0.4074716678884192
558,D001,S028_,0.4884770573527847
559,D001,S028_,0.3906322063678204
560,D001,S028_,0.36720803608704256
561,D001,S028_,0.23410452667060994
562,D001,S028_,-0.00012500119258334051
563,D001,S028_,0.27145823104232464
564,D001,S028_,0.23537569604298206
565,D001,S028_,0.19092656059456742
566,D001,S028_,-0.043260493023030124
567,D001,S028_,0.22527708077976025
568,D001,S028_,0.3775447913092963
569,D001,S028_,0.35458774967650725
570,D001,S028_,0.21629569112801375
571,D001,S028_,0.23344756418613374
572,D001,S028_,0.14017991172991656
573,D001,S028_,0.07412532997273295
574,D001,S028_,0.1109234078110538
575,D001,S028_,0.18761027904697963
576,D001,S028_,0.06159947772506096
577,D001,S028_,-0.020718050646658468
578,D001,S028_,-0.3024925821456245
579,D001,S028_,-0.13274590835480382
580,D001,S028_,-0.1646493564676782
581,D001,S028_,-0.18426630208198366
582,D001,S028_,-0.09683608252426867
583,D001,S028_,-0.03440034698830826
584,D001,S028_,0.0736833280851401
585,D001,S028_,0.08772297242893214
586,D001,S028_,0.006156974358704385
587,D001,S028_,-0.25271080795442197
588,D001,S028_,-0.023222387390030182
589,D001,S028_,0.26251049980988594
590,D001,S028_,0.11669394275350804
591,D001,S028_,0.1801416626069852
592,D001,S028_,-0.0632482721409436
593,D001,S028_,-0.27191432647476005
594,D001,S028_,-0.22565066353615953
595,D001,S028_,-0.08272119182251263
596,D001,S028_,-0.2486806473835448
597,D001,S028_,-0.5625778750955681
598,D001,S028_,-0.28175551427331486
599,D001,S028_,-0.1752116190953656
600,D001,S029_,-0.08880869918207714
601,D001,S029_,-0.22581656942109832
602,D001,S029_,0.01961800841189308
603,D001,S029_,-0.06594380610438684
604,D001,S029_,0.10873354613734579
605,D001,S029_,0.1161830836964893
606,D001,S029_,0.22972808564108074
607,D001,S029_,-0.29452486326756605
608,D001,S029_,0.16376026365044632
609,D001,S029_,0.09302091885362199
610,D001,S029_,0.09568840645441355
611,D001,S029_,-0.07011861665144041
612,D001,S029_,0.07199952801858002
613,D001,S029_,0.04478495022255502
614,D001,S029_,0.022810054553652658
615,D001,S029_,-0.07556930111689467
616,D001,S029_,-0.04612710006078123
617,D001,S029_,-0.02293576355153964
618,D001,S029_,-0.1528002363756201
619,D001,S029_,0.037385858871186305
620,D001,S029_,-0.16540108616807322
621,D001,S029_,0.08774886596781019
622,D001,S029_,0.10347672263037269
623,D001,S029_,0.16499992080970796
624,D001,S029_,-0.05480446989854714
625,D001,S029_,0.2701863324147249
626,D001,S029_,0.20905727505633637
627,D001,S029_,0.0033458938714519587
628,D001,S029_,-0.3881044634625375
629,D001,S029_,-0.4390403856714448
630,D001,S029_,0.009450303051679354
631,D001,S029_,0.096061316020855
632,D001,S029_,0.007146023645834587
633,D001,S029_,0.09309485531640321
634,D001,S029_,0.1582822403927552
635,D001,S029_,0.06849693554170827
636,D001,S029_,0.26353531609345454
637,D001,S029_,0.2634891345761288
638,D001,S029_,0.34574822414326545
639,D001,S029_,0.13384983841185902
640,D001,S029_,-0.9198037272245377
641,D001,S029_,-0.10973659698784416
642,D001,S029_,-0.5479503499016317
643,D001,S029_,-0.7689242579266653
644,D001,S029_,-0.5240166431677609
645,D001,S029_,-0.26321379006452833
646,D001,S029_,0.06205567439344066
647,D001,S029_,-0.16029761772163986
648,D001,S029_,-0.2249251278751251
649,D001,S029_,0.05365672481257455
650,D001,S029_,0.12085412286612954
651,D001,S029_,0.3873852545806093
652,D001,S029_,0.0763748253030526
653,D001,S029_,0.1065272989525239
654,D001,S029_,-0.17196801957398414
655,D001,S029_,0.13236500368011492
656,D001,S029_,-0.05409621358676812
657,D001,S029_,-0.22228385521745164
658,D001,S029_,-0.17881638593459379
659,D001,S029_,-0.2011243748683672
660,D001,S029_,0.19703980234804314
661,D001,S029_,-0.35603658180726505
662,D001,S029_,-0.13059132945578647
663,D001,S029_,-0.06579331719694752
664,D001,S029_,-0.25412795739490174
665,D001,S029_,-0.278374595470452
666,D001,S029_,-0.4766250180546417
667,D001,S029_,-0.7637256296500298
668,D001,S029_,-0.22169323303680388
669,D001,S029_,0.1900734965584267
670,D001,S029_,-0.23550915144804668
671,D001,S029_,0.18254463642307434
672,D001,S029_,0.24692381531101765
673,D001,S029_,-0.044501761898922375
674,D001,S029_,0.3669738194943258
675,D001,S029_,0.1907482035193268
676,D001,S029_,0.2912741251364255
677,D001,S029_,-0.5603699205192513
678,D001,S029_,-0.4387870370550541
679,D001,S029_,0.1915483460509811
680,D001,S029_,-0.40737217851655905
681,D001,S029_,-0.11130839981181635
682,D001,S029_,0.352925770256731
683,D001,S029_,0.23033026134109574
684,D001,S029_,0.0598617271239742
685,D001,S029_,-0.04203338405721091
686,D001,S029_,0.29590047916814427
687,D001,S029_,0.13553987420470753
688,D001,S029_,0.3906513821217689
689,D001,S029_,0.25406374688553046
690,D001,S029_,-0.05927979726984741
691,D001,S029_,-0.00292210517670554
692,D001,S029_,-0.20133009571807528
693,D001,S029_,-0.08057590276204082
694,D001,S029_,0.040185428396387064
695,D001,S029_,0.16094675955536794
696,D001,S029_,0.2811678766771016
697,D001,S029_,0.018795361817038017
698,D001,S029_,-0.2908176984838544
699,D001,S029_,0.050021496466451314
700,D001,S029_,0.16713678590805073
701,D001,S029_,0.22242300246185615
702,D001,S029_,0.4500173679171096
703,D001,S029_,0.21847529305327448
704,D001,S029_,0.13336468310064684
705,D001,S029_,0.23027002370732078
706,D001,S029_,0.13746140994276368
707,D001,S029_,0.18027504518369805
708,D001,S029_,0.2705412875651343
709,D001,S029_,0.33473586307766734
710,D001,S029_,0.33921376031647055
711,D001,S029_,0.4364825874364885
712,D001,S029_,0.15126884600439774
713,D001,S029_,0.31324991486555337
714,D001,S029_,0.08870643309541348
715,D001,S029_,0.19750828410017432
716,D001,S029_,0.2416972719523713
717,D001,S029_,0.287419356684933
718,D001,S029_,-0.041797520331214644
719,D001,S029_,-0.3858849336622435
720,D001,S029_,-0.5567303587765842
721,D001,S029_,-0.3531605427019537
722,D001,S029_,0.031205369524862785
723,D001,S029_,-0.0569052188655969
724,D001,S029_,0.12529683234691605
725,D001,S029_,0.12291125863572247
726,D001,S029_,0.19088458021960925
727,D001,S029_,-0.004101073238632017
728,D001,S029_,0.3324878104544219
729,D001,S029_,0.3102884727587785
730,D001,S029_,0.2100427518889703
731,D001,S029_,0.2189951828251872
732,D001,S029_,0.05056584741874543
733,D001,S029_,0.2704035983275671
734,D001,S029_,0.3491347810415798
735,D001,S029_,-0.3297353704599162
736,D001,S029_,-0.053409859549324125
737,D001,S029_,-0.007802205611725355
738,D001,S029_,-0.43963491187393866
739,D001,S029_,0.1675374164194214
740,D001,S029_,0.08159785776514966
741,D001,S029_,0.2262850239355334
742,D001,S029_,0.19429478468208825
743,D001,S029_,0.19351557236696337
744,D001,S029_,0.25714732656568834
745,D001,S029_,0.3424353852274293
746,D001,S029_,0.3420106488645301
747,D001,S029_,0.3319903206562474
748,D001,S029_,0.2995043570421503
749,D001,S029_,0.39043708245624026
750,D001,S029_,0.2672542566413182
751,D001,S029_,0.0783584028627668
752,D001,S029_,-0.31997680837988884
753,D001,S029_,-0.3633831618597276
754,D001,S029_,0.08303340897246053
755,D001,S029_,0.10229567310450523
756,D001,S029_,0.10727663516439213
