,dyad,time,onset,offset
175,D020,0,0.7408988592753932,-1.0594558685461932
176,D020,1,-0.2905562980065143,-1.2667878882114636
177,D020,2,0.4265432981665051,-0.8780849562742705
178,D020,3,-1.9076767144176208,-0.320483088297357
179,D020,4,-1.4101297324952178,0.6372822931978923
180,D021,-4,-1.8892368607700485,2.1278831677435934
181,D021,-3,0.18048113440218347,0.8082155810806322
182,D021,-2,0.39791871837077214,-1.4991491064955378
183,D021,-1,-0.45171623922308934,-0.5173792150587958
184,D021,0,0.3088572803338014,-0.8989260079095315
185,D021,1,-0.8389646294038386,-0.5502114332154112
186,D021,2,1.0287387342094596,0.03257389468713631
187,D021,3,1.7227213739959628,0.433440842340175
188,D021,4,-0.45879951191518487,0.06355227682774499
189,D022,-4,-2.485384498886077,1.635086893402298
190,D022,-3,1.0575123746009538,-0.3526754236370899
191,D022,-2,0.5530228278955694,-1.3288320746121198
192,D022,-1,0.6219441542380865,-0.9363796188791635
193,D022,0,0.16041734134132343,-1.2450716216274835
194,D022,1,0.26529364343023837,0.6572036678384922
195,D022,2,0.36280719918675,1.2007437627908804
196,D022,3,0.29818752561655015,0.3682404101413766
197,D022,4,-0.8338005674233788,0.0016840045828059947
198,D023,-4,-0.5748914500399538,1.3269156079842506
199,D023,-3,0.32968578926159986,1.2362254889813926
200,D023,-2,1.808835263604967,0.45305155282681747
201,D023,-1,0.6424740624795271,0.8877011755154608
202,D023,0,1.07967817963742,-0.1257359666856184
203,D023,1,-0.6774634506262202,-1.0481375995520503
204,D023,2,-0.06331668725558451,-1.609897989546342
205,D023,3,-1.2055619883929218,-0.9983886242889232
206,D023,4,-1.3394397186688336,-0.12173364523500489
207,D024,-4,-0.23197815015446407,0.20578375758686368
208,D024,-3,2.158303783606847,-2.0512044415554107
209,D024,-2,1.1101342203269158,-0.19086652631265513
210,D024,-1,-0.34938956307085667,0.2855022542087606
211,D024,0,-1.3705349559875584,0.30596693274094805
212,D024,1,-0.4203818870303667,-0.15990492299691708
213,D024,2,0.1102320589924019,-0.698110873824814
214,D024,3,-0.07904898985549402,0.3225001850887727
215,D024,4,-0.9273365168274559,1.9803336350644438
216,D025,-4,-1.351984401922782,1.033847983846552
217,D025,-3,-0.6674407975555802,0.992738948395703
218,D025,-2,-0.5787359046071774,-0.7022242375282034
219,D025,-1,0.9035478579616214,-1.7742541879171019
220,D025,0,-1.1352230151969422,0.5660425046775529
221,D025,1,0.5447293960490001,1.3622244480294283
222,D025,2,1.5799132562653035,-0.023760776915292582
223,D025,3,1.1416122226796057,-0.9143298635872255
224,D025,4,-0.4364186136730397,-0.5402848190014266
225,D026,-4,0.6811333972472103,-0.9474991551296422
226,D026,-3,0.4483916244458346,-1.3380482865508465
227,D026,-2,-1.2261956810310712,0.33746017533657574
228,D026,-1,1.2216523883077837,1.8069909155053239
229,D026,0,1.4541405291605158,-0.0694603134205809
230,D026,1,0.2342719764450782,-1.3941113263350255
231,D026,2,-1.4082584623389738,0.4670406336471342
232,D026,3,-1.0181694044848935,0.8129248363086486
233,D026,4,-0.3869663677514799,0.3247025206384267
234,D027,-4,0.2707607152019534,0.547482096155517
235,D027,-3,-1.6087841686218243,-0.2924139717088286
236,D027,-2,-0.13923999447716903,-0.0025895322575908947
237,D027,-1,0.014930463469138905,0.7167158634848187
238,D027,0,0.4397983696884954,-1.6894312918038925
239,D027,1,-0.2816089134749568,-0.8658433911157899
240,D027,2,-0.6434083105089975,-1.0200095299354157
241,D027,3,2.34047118837286,1.4775941106485582
242,D027,4,-0.3929193496495089,1.128495646532629
243,D028,-4,-0.4320449806774529,-0.4665411543298399
244,D028,-3,0.2742546701924247,1.0512682394348924
245,D028,-2,0.6199950245559424,-0.08219447192866684
246,D028,-1,0.02474168926470744,-1.7541393162506824
247,D028,0,0.5790385584205413,-0.5932065242261346
248,D028,1,-1.0351834834176297,-1.0899632173785436
249,D028,2,-0.14750536693906152,1.313044362688737
250,D028,3,1.918144580634441,0.8957394795683045
251,D028,4,-1.8014406920339532,0.7259926024219477
252,D029,-4,-1.1472146845843545,-0.20299937662225817
253,D029,-3,-0.9757676118356275,0.5302016084753671
254,D029,-2,0.912485750769959,-1.1918912340800774
255,D029,-1,-1.0043480499413056,-0.18963767591220607
256,D029,0,1.2176079629488656,-1.474584484113346
257,D029,1,1.7051906530929526,2.100447071645001
258,D029,2,-0.35596352115935775,-0.3935356820344047
259,D029,3,-0.570664595657941,0.6775715443633507
260,D029,4,0.21867409636678312,0.14442822827858826
261,D030,-4,-1.160579322817249,-1.3918266799347683
262,D030,-3,-0.9688008391855429,-2.063042838287251
263,D030,-2,-0.39301163016404106,-0.3026535868592906
264,D030,-1,-1.1545215033191316,0.35304479344811857
265,D030,0,-0.14941375697950196,0.7675493900329653
266,D030,1,0.9981976803052213,0.7837258358637571
267,D030,2,1.3473318216341985,0.7579360934579853
268,D030,3,-0.0648017327535909,0.22144133291351065
269,D030,4,1.545599283279638,0.8738256593649784
270,D031,-4,0.02202222420764461,0.6648375060892622
271,D031,-3,-0.11964471653923811,0.3294894860491584
272,D031,-2,-1.1662804093687755,0.8443452646756601
273,D031,-1,-1.4760429526717684,0.3004913612405254
274,D031,0,0.21480338880927052,-1.0623187778611842
275,D031,1,2.0236927885590523,-1.9649360053808012
276,D031,2,0.6851064912426266,-0.3923900379524667
277,D031,3,0.5479287955266339,-0.2770742560988406
278,D031,4,-0.7315856097654558,1.5575554592386986
279,D032,-4,-0.039857232613401114,0.3247234074989647
280,D032,-3,1.3909569358040927,1.188161463208698
281,D032,-2,1.0999130078098749,-1.4544331948141918
282,D032,-1,-0.14407803880750322,-1.7838875707327693
283,D032,0,0.9738677353682004,0.027197126836962904
284,D032,1,0.06172217225114612,-0.13461036765134557
285,D032,2,-1.5617072365336566,0.23496995255222672
286,D032,3,-0.2360882579697646,0.15298417223315763
287,D032,4,-1.5447290853089846,1.4448950108682888
288,D033,-4,-0.3920550318328028,-0.18266503416008317
289,D033,-3,-0.03022332417544017,-1.6297188434455956
290,D033,-2,-2.206218868267841,-1.4941232531369568
291,D033,-1,-0.5033549387868991,0.09735814391980951
292,D033,0,1.5118641262047847,-0.3853003930756545
293,D033,1,-0.24819239898566764,1.5035485828021886
294,D033,2,0.9997475095631702,1.0135108049820423
295,D033,3,0.4155623219518719,0.37735127950529734
296,D033,4,0.45287060432883064,0.7000387126089649
297,D034,-4,0.37582297569880124,-1.4565603419902724
298,D034,-3,0.6576520615042477,-0.5002384500809345
299,D034,-2,1.657123397036188,-1.0786617841154307
300,D034,-1,0.708369880802544,1.2956011646053822
301,D034,0,0.3573868128183062,-0.6856794173732168
302,D034,1,-0.01596189179858021,1.5349874170259317
303,D034,2,-0.8202960936307973,0.9371171492806274
304,D034,3,-1.221243673762452,-0.22388754422382215
305,D034,4,-1.698853468668259,0.17732180687174035
306,D035,-4,0.9414727141412089,1.361887186934971
307,D035,-3,0.4074247698367748,1.1235624994546058
308,D035,-2,-0.2248688229447182,0.19869701138300894
309,D035,-1,-1.854922525599291,-1.3721412249498333
310,D035,0,0.9328465396362815,-1.3028523034266357
311,D035,1,-0.02469013665380626,0.12921345144184743
312,D035,2,-1.5219756720444608,0.9439799105388972
313,D035,3,1.099546044922045,0.07917471620232544
314,D035,4,0.24516708870599346,-1.1615212475792058
315,D036,-4,-1.1239698483301788,0.23727729335671202
316,D036,-3,1.738688376115356,-0.7531809776155942
317,D036,-2,0.23260636286461264,-0.7016519246614876
318,D036,-1,-1.6305751534707087,0.06823677415173376
319,D036,0,0.7516593019516126,-0.0554249904321928
320,D036,1,-0.6656240968264747,0.4772067455992806
321,D036,2,-0.48994308703336165,2.4732380546437063
322,D036,3,0.7485143109777422,-0.8095828393569521
323,D036,4,0.43864383375141597,-0.9361181356851346
324,D037,-4,-1.0902883607917109,1.3231623890376223
325,D037,-3,0.7159903930336424,0.3623823544500112
326,D037,-2,1.8198879379389097,0.3966079877468444
327,D037,-1,-0.3626065738555569,0.8330636884409287
328,D037,0,-1.4982841128432514,0.038370757675171056
329,D037,1,-0.6152139802335473,-2.405326288648649
330,D037,2,1.0544408377754864,-0.6689158457983346
331,D037,3,0.23265722565407873,0.17175734095320114
332,D037,4,-0.25658336667803616,-0.051102383856779315
333,D038,-4,-0.9003744643252816,0.2663924724923027
334,D038,-3,-2.2924020808492633,1.10403452812891
335,D038,-2,0.04443241496054376,1.4194901162967117
336,D038,-1,0.6931623070197763,0.0786459367767368
337,D038,0,-0.3272752493903316,-0.12501918965345613
338,D038,1,0.8126337054622566,0.8511259189305077
339,D038,2,0.5060816318247837,-1.5112359504988708
340,D038,3,0.3094379615419984,-1.539099035325811
341,D038,4,1.154303773755506,-0.5443347971470286
342,D039,-4,1.210785638021785,-0.95367785987673
343,D039,-3,1.2323578682034289,0.40661807591453947
344,D039,-2,0.7546482886006116,1.3526092983961424
345,D039,-1,-1.3708231440480867,0.6369220182778156
346,D039,0,-1.8194302817965409,-0.5047810920415747
347,D039,1,0.1888961186851068,0.10652177145236895
348,D039,2,-0.42758177841221723,-0.052705985336053585
349,D039,3,0.1900487602747956,1.0741939637404396
350,D039,4,0.041098530471110714,-2.0657001905269383
351,D040,-4,1.219852986938032,-0.33302162506094374
352,D040,-3,0.05155263241759272,-1.1118613601252518
353,D040,-2,-0.9927849779726973,-0.7542584358314685
354,D040,-1,-0.007787389639898434,1.1187259305740982
355,D040,0,0.49096597693203925,0.45067803519111577
356,D040,1,1.314166492342705,-0.16047106289451832
357,D040,2,-2.1131454176261295,2.123605103508576
358,D040,3,-0.19290776322854714,-0.9867560228917043
359,D040,4,0.23008745983693524,-0.34664056246987535
360,D041,-4,-1.1359826913979822,0.5504548617667404
361,D041,-3,-0.9781788353996064,0.7023785519718864
362,D041,-2,-0.017884306153431468,1.0527931380494477
363,D041,-1,1.0325361504279915,0.8352340112745699
364,D041,0,1.1441481784882264,0.5101833986076162
365,D041,1,1.332771355726905,-0.2635677937666746
366,D041,2,0.4986621075624143,-2.009114641270301
367,D041,3,-0.39378543813921146,-1.4245166038784436
368,D041,4,-1.4822865211152947,0.04615507724516839
369,D042,-4,0.4926449793213306,1.0295722431871055
370,D042,-3,-1.658428934057043,-1.1048190932407096
371,D042,-2,0.7917736180811765,-0.770746514149339
372,D042,-1,0.23445318573101664,-0.8286462735671786
373,D042,0,0.7284726444822521,0.29685130825875655
374,D042,1,-0.26156389245298345,-0.11738248612112999
375,D042,2,-1.6116506276068507,1.6828651501150222
376,D042,3,-0.16526080147412944,1.021298986670027
377,D042,4,1.4495598279752298,-1.2089933211525716
378,D043,-4,-1.9802186940306203,0.4535556993581932
379,D043,-3,0.15224056468066668,-0.15935979308005344
380,D043,-2,0.4320382772486168,-1.4563344875559883
381,D043,-1,0.9178671543562263,0.18125913695614182
382,D043,0,1.7014636059981203,-1.6027181342945451
383,D043,1,-0.9559358246630225,-0.40582580879875796
384,D043,2,-0.06576443232671864,1.6413086248020374
385,D043,3,0.20976964893524677,1.0476386683333585
386,D043,4,-0.41146030019851804,0.3004760942796139
387,D044,-4,-2.2023393456941935,0.47839725623672025
388,D044,-3,0.5380730821846537,1.88867829493003
389,D044,-2,0.21276042026984102,1.4814232065038393
390,D044,-1,0.23550969494905882,-0.2912787016788823
391,D044,0,0.20065328401428661,-0.9628511617443885
392,D044,1,0.7233149324974435,-0.9567921045879201
393,D044,2,1.3002879937883387,-0.7406551406724313
394,D044,3,-1.2101603691333065,-0.7046195779804278
395,D044,4,0.20190030712388535,-0.1923020710065371
396,D045,-4,-2.0808546644382098,1.6818415293699502
397,D045,-3,0.7925206323291528,-0.021053270061355888
398,D045,-2,0.8531012511695835,-1.7094448115674172
399,D045,-1,0.2677657160242329,-0.42798716050396973
400,D045,0,1.3477331238799672,-0.84595471650421
401,D045,1,0.5861165737376111,0.447550739300107
402,D045,2,-0.4575480620231859,1.302704802074401
403,D045,3,-0.5630846996527847,0.21112150325657633
404,D045,4,-0.7457498710263749,-0.6387786153640753
405,D046,-4,0.20932960361356157,0.9729772399715176
406,D046,-3,0.16651146654754367,1.8273876357145653
407,D046,-2,1.135509886408736,-0.7335059074739483
408,D046,-1,0.18680362602008935,-0.9050306510254258
409,D046,0,0.6518671059619608,-0.33097079351376696
410,D046,1,1.3871963264239602,-1.5263421008010916
411,D046,2,-1.4198722171315208,0.36073421833964164
412,D046,3,-0.6324365007710016,0.7721223874355966
413,D046,4,-1.6849092970733293,-0.43737202864709296
414,D047,-4,-0.0077358576784163045,-0.04949641420754671
415,D047,-3,0.2791852476173628,1.019824196558785
416,D047,-2,1.7259743331359436,-0.5778284544013873
417,D047,-1,1.1066937795039098,-1.591164025425799
418,D047,0,-0.4186460859678686,-0.24874013190703728
419,D047,1,-0.4439664905629326,0.3078001884897215
420,D047,2,-1.650240170227839,-0.9775150468240665
421,D047,3,0.5551839414479802,0.12620425920073558
422,D047,4,-1.1464486972681307,1.9909154285165893
