"#file:///Users/sophie/Dropbox/SA_ConvoData/QuickTime/eyeContactRatings/videos/IRF_25_27/IRF25.mov -- offset: 0, duration: 00:11:37.791 / 697.791 / 697791, ms per sample: 41.666666666666664"

default		00:00:00.164	0.164	164	00:00:01.690	1.69	1690	00:00:01.526	1.526	1526	
default		00:00:02.933	2.933	2933	00:00:06.279	6.279	6279	00:00:03.346	3.346	3346	
default		00:00:06.833	6.833	6833	00:00:07.155	7.155	7155	00:00:00.322	0.322	322	
default		00:00:07.155	7.155	7155	00:00:09.710	9.71	9710	00:00:02.555	2.555	2555	
default		00:00:10.875	10.875	10875	00:00:11.288	11.288	11288	00:00:00.413	0.413	413	
default		00:00:11.288	11.288	11288	00:00:13.260	13.26	13260	00:00:01.972	1.972	1972	
default		00:00:13.833	13.833	13833	00:00:14.550	14.55	14550	00:00:00.717	0.717	717	
default		00:00:14.550	14.55	14550	00:00:15.833	15.833	15833	00:00:01.283	1.283	1283	
default		00:00:15.833	15.833	15833	00:00:16.160	16.16	16160	00:00:00.327	0.327	327	
default		00:00:16.522	16.522	16522	00:00:17.020	17.02	17020	00:00:00.498	0.498	498	
default		00:00:17.597	17.597	17597	00:00:18.045	18.045	18045	00:00:00.448	0.448	448	
default		00:00:18.045	18.045	18045	00:00:21.113	21.113	21113	00:00:03.068	3.068	3068	
default		00:00:21.454	21.454	21454	00:00:21.923	21.923	21923	00:00:00.469	0.469	469	
default		00:00:21.923	21.923	21923	00:00:24.042	24.042	24042	00:00:02.119	2.119	2119	
default		00:00:24.042	24.042	24042	00:00:24.280	24.28	24280	00:00:00.238	0.238	238	
default		00:00:25.833	25.833	25833	00:00:26.185	26.185	26185	00:00:00.352	0.352	352	
default		00:00:26.185	26.185	26185	00:00:27.676	27.676	27676	00:00:01.491	1.491	1491	
default		00:00:28.574	28.574	28574	00:00:29.087	29.087	29087	00:00:00.513	0.513	513	
default		00:00:29.087	29.087	29087	00:00:36.042	36.042	36042	00:00:06.955	6.955	6955	
default		00:00:36.042	36.042	36042	00:00:37.130	37.13	37130	00:00:01.088	1.088	1088	
default		00:00:37.833	37.833	37833	00:00:39.850	39.85	39850	00:00:02.017	2.017	2017	
default		00:00:40.167	40.167	40167	00:00:40.776	40.776	40776	00:00:00.609	0.609	609	
default		00:00:40.776	40.776	40776	00:00:45.283	45.283	45283	00:00:04.507	4.507	4507	
default		00:00:45.622	45.622	45622	00:00:45.866	45.866	45866	00:00:00.244	0.244	244	
default		00:00:45.866	45.866	45866	00:00:46.770	46.77	46770	00:00:00.904	0.904	904	
default		00:00:49.154	49.154	49154	00:00:49.591	49.591	49591	00:00:00.437	0.437	437	
default		00:00:49.591	49.591	49591	00:00:51.070	51.07	51070	00:00:01.479	1.479	1479	
default		00:00:52.375	52.375	52375	00:00:52.864	52.864	52864	00:00:00.489	0.489	489	
default		00:00:52.864	52.864	52864	00:00:54.760	54.76	54760	00:00:01.896	1.896	1896	
default		00:00:55.470	55.47	55470	00:00:55.964	55.964	55964	00:00:00.494	0.494	494	
default		00:00:55.964	55.964	55964	00:01:03.420	63.42	63420	00:00:07.456	7.456	7456	
default		00:01:04.917	64.917	64917	00:01:05.210	65.21	65210	00:00:00.293	0.293	293	
default		00:01:05.210	65.21	65210	00:01:05.490	65.49	65490	00:00:00.280	0.28	280	
default		00:01:06.678	66.678	66678	00:01:08.770	68.77	68770	00:00:02.092	2.092	2092	
default		00:01:09.375	69.375	69375	00:01:09.769	69.769	69769	00:00:00.394	0.394	394	
default		00:01:09.769	69.769	69769	00:01:10.587	70.587	70587	00:00:00.818	0.818	818	
default		00:01:11.185	71.185	71185	00:01:11.480	71.48	71480	00:00:00.295	0.295	295	
default		00:01:13.333	73.333	73333	00:01:13.794	73.794	73794	00:00:00.461	0.461	461	
default		00:01:13.794	73.794	73794	00:01:18.900	78.9	78900	00:00:05.106	5.106	5106	
default		00:01:21.917	81.917	81917	00:01:22.180	82.18	82180	00:00:00.263	0.263	263	
default		00:01:22.180	82.18	82180	00:01:23.676	83.676	83676	00:00:01.496	1.496	1496	
default		00:01:24.080	84.08	84080	00:01:27.530	87.53	87530	00:00:03.450	3.45	3450	
