Eye Contact		00:00:00.480	0.48	480	00:00:04.460	4.46	4460	00:00:03.980	3.98	3980	
Eye Contact		00:00:04.724	4.724	4724	00:00:06.990	6.99	6990	00:00:02.266	2.266	2266	
Eye Contact		00:00:07.147	7.147	7147	00:00:10.340	10.34	10340	00:00:03.193	3.193	3193	
Eye Contact		00:00:10.620	10.62	10620	00:00:12.990	12.99	12990	00:00:02.370	2.37	2370	
Eye Contact		00:00:13.540	13.54	13540	00:00:15.770	15.77	15770	00:00:02.230	2.23	2230	
Eye Contact		00:00:15.937	15.937	15937	00:00:18.102	18.102	18102	00:00:02.165	2.165	2165	
Eye Contact		00:00:18.910	18.91	18910	00:00:21.170	21.17	21170	00:00:02.260	2.26	2260	
Eye Contact		00:00:21.528	21.528	21528	00:00:42.130	42.13	42130	00:00:20.602	20.602	20602	
Eye Contact		00:00:43.410	43.41	43410	00:00:44.290	44.29	44290	00:00:00.880	0.88	880	
Eye Contact		00:00:44.780	44.78	44780	00:00:46.980	46.98	46980	00:00:02.200	2.2	2200	
Eye Contact		00:00:47.834	47.834	47834	00:00:50.350	50.35	50350	00:00:02.516	2.516	2516	
Eye Contact		00:00:52.370	52.37	52370	00:00:56.390	56.39	56390	00:00:04.020	4.02	4020	
Eye Contact		00:00:56.862	56.862	56862	00:00:59.520	59.52	59520	00:00:02.658	2.658	2658	
Eye Contact		00:00:59.892	59.892	59892	00:01:00.770	60.77	60770	00:00:00.878	0.878	878	
Eye Contact		00:01:00.970	60.97	60970	00:01:08.050	68.05	68050	00:00:07.080	7.08	7080	
Eye Contact		00:01:08.371	68.371	68371	00:01:09.160	69.16	69160	00:00:00.789	0.789	789	
Eye Contact		00:01:09.620	69.62	69620	00:01:16.140	76.14	76140	00:00:06.520	6.52	6520	
Eye Contact		00:01:17.390	77.39	77390	00:01:20.450	80.45	80450	00:00:03.060	3.06	3060	
Eye Contact		00:01:20.830	80.83	80830	00:01:24.460	84.46	84460	00:00:03.630	3.63	3630	
Eye Contact		00:01:24.707	84.707	84707	00:01:26.170	86.17	86170	00:00:01.463	1.463	1463	
Eye Contact		00:01:26.367	86.367	86367	00:01:29.330	89.33	89330	00:00:02.963	2.963	2963	
Eye Contact		00:01:29.870	89.87	89870	00:01:36.950	96.95	96950	00:00:07.080	7.08	7080	
Eye Contact		00:01:38.120	98.12	98120	00:01:39.680	99.68	99680	00:00:01.560	1.56	1560	
Eye Contact		00:01:40.228	100.228	100228	00:01:44.220	104.22	104220	00:00:03.992	3.992	3992	
Eye Contact		00:01:44.540	104.54	104540	00:01:57.340	117.34	117340	00:00:12.800	12.8	12800	
Eye Contact		00:01:57.850	117.85	117850	00:02:02.180	122.18	122180	00:00:04.330	4.33	4330	
Eye Contact		00:02:02.800	122.8	122800	00:02:16.540	136.54	136540	00:00:13.740	13.74	13740	
Eye Contact		00:02:16.844	136.844	136844	00:02:20.360	140.36	140360	00:00:03.516	3.516	3516	
Eye Contact		00:02:20.960	140.96	140960	00:02:23.120	143.12	143120	00:00:02.160	2.16	2160	
Eye Contact		00:02:23.950	143.95	143950	00:02:24.140	144.14	144140	00:00:00.190	0.19	190	
Eye Contact		00:02:24.909	144.909	144909	00:02:26.190	146.19	146190	00:00:01.281	1.281	1281	
Eye Contact		00:02:26.455	146.455	146455	00:02:27.726	147.726	147726	00:00:01.271	1.271	1271	
Eye Contact		00:02:27.981	147.981	147981	00:02:31.090	151.09	151090	00:00:03.109	3.109	3109	
Eye Contact		00:02:31.624	151.624	151624	00:02:32.684	152.684	152684	00:00:01.060	1.06	1060	
Eye Contact		00:02:32.919	152.919	152919	00:02:34.573	154.573	154573	00:00:01.654	1.654	1654	
Eye Contact		00:02:34.970	154.97	154970	00:02:39.710	159.71	159710	00:00:04.740	4.74	4740	
Eye Contact		00:02:40.200	160.2	160200	00:02:41.315	161.315	161315	00:00:01.115	1.115	1115	
Eye Contact		00:02:41.640	161.64	161640	00:02:43.040	163.04	163040	00:00:01.400	1.4	1400	
Eye Contact		00:02:43.367	163.367	163367	00:02:45.370	165.37	165370	00:00:02.003	2.003	2003	
Eye Contact		00:02:45.715	165.715	165715	00:02:49.630	169.63	169630	00:00:03.915	3.915	3915	
Eye Contact		00:02:50.680	170.68	170680	00:02:53.380	173.38	173380	00:00:02.700	2.7	2700	
Eye Contact		00:02:53.639	173.639	173639	00:02:55.160	175.16	175160	00:00:01.521	1.521	1521	
