"#file:///Users/sophie/Dropbox (Dartmouth College)/SA_ConvoData/QuickTime/eyeContactRatings/videos/IRF_68_69/IRF68.mov -- offset: 0, duration: 00:10:43.250 / 643.250 / 643250, ms per sample: 41.66666793823242"

Eye Contact		00:05:20.240	320.24	320240	00:05:27.390	327.39	327390	00:00:07.150	7.15	7150	
Eye Contact		00:05:28.050	328.05	328050	00:05:38.700	338.7	338700	00:00:10.650	10.65	10650	
Eye Contact		00:05:39.540	339.54	339540	00:05:43.020	343.02	343020	00:00:03.480	3.48	3480	
Eye Contact		00:05:43.910	343.91	343910	00:05:54.210	354.21	354210	00:00:10.300	10.3	10300	
Eye Contact		00:05:55.200	355.2	355200	00:06:00.870	360.87	360870	00:00:05.670	5.67	5670	
Eye Contact		00:06:01.380	361.38	361380	00:06:11.440	371.44	371440	00:00:10.060	10.06	10060	
Eye Contact		00:06:12.150	372.15	372150	00:06:32.520	392.52	392520	00:00:20.370	20.37	20370	
Eye Contact		00:06:35.210	395.21	395210	00:06:36.530	396.53	396530	00:00:01.320	1.32	1320	
Eye Contact		00:06:37.160	397.16	397160	00:06:37.430	397.43	397430	00:00:00.270	0.27	270	
Eye Contact		00:06:38.170	398.17	398170	00:06:40.380	400.38	400380	00:00:02.210	2.21	2210	
Eye Contact		00:06:42.480	402.48	402480	00:06:42.850	402.85	402850	00:00:00.370	0.37	370	
Eye Contact		00:06:44.180	404.18	404180	00:06:46.990	406.99	406990	00:00:02.810	2.81	2810	
Eye Contact		00:06:47.750	407.75	407750	00:06:48.950	408.95	408950	00:00:01.200	1.2	1200	
Eye Contact		00:06:49.860	409.86	409860	00:06:54.150	414.15	414150	00:00:04.290	4.29	4290	
Eye Contact		00:06:54.870	414.87	414870	00:07:09.020	429.02	429020	00:00:14.150	14.15	14150	
Eye Contact		00:07:11.880	431.88	431880	00:07:15.630	435.63	435630	00:00:03.750	3.75	3750	
Eye Contact		00:07:16.600	436.6	436600	00:07:20.800	440.8	440800	00:00:04.200	4.2	4200	
Eye Contact		00:07:21.740	441.74	441740	00:07:23.420	443.42	443420	00:00:01.680	1.68	1680	
Eye Contact		00:07:24.250	444.25	444250	00:07:29.790	449.79	449790	00:00:05.540	5.54	5540	
Eye Contact		00:07:31.530	451.53	451530	00:07:31.790	451.79	451790	00:00:00.260	0.26	260	
Eye Contact		00:07:33.120	453.12	453120	00:07:37.220	457.22	457220	00:00:04.100	4.1	4100	
Eye Contact		00:07:38.100	458.1	458100	00:07:42.960	462.96	462960	00:00:04.860	4.86	4860	
Eye Contact		00:07:44.340	464.34	464340	00:07:44.490	464.49	464490	00:00:00.150	0.15	150	
Eye Contact		00:07:47.320	467.32	467320	00:07:51.640	471.64	471640	00:00:04.320	4.32	4320	
Eye Contact		00:07:52.660	472.66	472660	00:07:57.130	477.13	477130	00:00:04.470	4.47	4470	
Eye Contact		00:07:58.260	478.26	478260	00:08:04.800	484.8	484800	00:00:06.540	6.54	6540	
Eye Contact		00:08:06.740	486.74	486740	00:08:07.540	487.54	487540	00:00:00.800	0.8	800	
Eye Contact		00:08:08.700	488.7	488700	00:08:10.830	490.83	490830	00:00:02.130	2.13	2130	
Eye Contact		00:08:11.730	491.73	491730	00:08:16.160	496.16	496160	00:00:04.430	4.43	4430	
Eye Contact		00:08:18.170	498.17	498170	00:08:19.040	499.04	499040	00:00:00.870	0.87	870	
Eye Contact		00:08:20.670	500.67	500670	00:08:20.930	500.93	500930	00:00:00.260	0.26	260	
Eye Contact		00:08:23.040	503.04	503040	00:08:26.880	506.88	506880	00:00:03.840	3.84	3840	
Eye Contact		00:08:27.470	507.47	507470	00:08:33.010	513.01	513010	00:00:05.540	5.54	5540	
Eye Contact		00:08:33.520	513.52	513520	00:08:34.730	514.73	514730	00:00:01.210	1.21	1210	
Eye Contact		00:08:35.710	515.71	515710	00:08:39.560	519.56	519560	00:00:03.850	3.85	3850	
Eye Contact		00:08:40.950	520.95	520950	00:09:05.700	545.7	545700	00:00:24.750	24.75	24750	
Eye Contact		00:09:06.440	546.44	546440	00:09:23.730	563.73	563730	00:00:17.290	17.29	17290	
Eye Contact		00:09:25.010	565.01	565010	00:09:26.870	566.87	566870	00:00:01.860	1.86	1860	
Eye Contact		00:09:27.850	567.85	567850	00:09:29.830	569.83	569830	00:00:01.980	1.98	1980	
Eye Contact		00:09:31.030	571.03	571030	00:09:42.620	582.62	582620	00:00:11.590	11.59	11590	
Eye Contact		00:09:44.960	584.96	584960	00:09:48.610	588.61	588610	00:00:03.650	3.65	3650	
Eye Contact		00:09:49.570	589.57	589570	00:09:53.260	593.26	593260	00:00:03.690	3.69	3690	
Eye Contact		00:09:54.950	594.95	594950	00:09:55.090	595.09	595090	00:00:00.140	0.14	140	
Eye Contact		00:09:56.070	596.07	596070	00:09:57.040	597.04	597040	00:00:00.970	0.97	970	
Eye Contact		00:10:00.410	600.41	600410	00:10:04.550	604.55	604550	00:00:04.140	4.14	4140	
Eye Contact		00:10:06.340	606.34	606340	00:10:12.800	612.8	612800	00:00:06.460	6.46	6460	
Eye Contact		00:10:14.540	614.54	614540	00:10:16.420	616.42	616420	00:00:01.880	1.88	1880	
