"#file:///Users/sophie/Dropbox/SA_ConvoData/QuickTime/eyeContactRatings/videos/086_087/086.mov -- offset: 0, duration: 00:10:24.125 / 624.125 / 624125, ms per sample: 41.666666666666664"

Eye Contact		00:00:00.780	0.78	780	00:00:01.960	1.96	1960	00:00:01.180	1.18	1180	
Eye Contact		00:00:03.430	3.43	3430	00:00:05.060	5.06	5060	00:00:01.630	1.63	1630	
Eye Contact		00:00:06.640	6.64	6640	00:00:08.200	8.2	8200	00:00:01.560	1.56	1560	 
Eye Contact		00:00:10.052	10.052	10052	00:00:12.060	12.06	12060	00:00:02.008	2.008	2008	
Eye Contact		00:00:15.490	15.49	15490	00:00:16.600	16.6	16600	00:00:01.110	1.11	1110	
Eye Contact		00:00:17.292	17.292	17292	00:00:19.600	19.6	19600	00:00:02.308	2.308	2308	
Eye Contact		00:00:20.500	20.5	20500	00:00:22.790	22.79	22790	00:00:02.290	2.29	2290	
Eye Contact		00:00:24.420	24.42	24420	00:00:25.220	25.22	25220	00:00:00.800	0.8	800	
Eye Contact		00:00:26.280	26.28	26280	00:00:28.660	28.66	28660	00:00:02.380	2.38	2380	
Eye Contact		00:00:29.751	29.751	29751	00:00:33.750	33.75	33750	00:00:03.999	3.999	3999	
Eye Contact		00:00:38.490	38.49	38490	00:00:45.970	45.97	45970	00:00:07.480	7.48	7480	 
Eye Contact		00:00:48.050	48.05	48050	00:00:49.470	49.47	49470	00:00:01.420	1.42	1420	
Eye Contact		00:00:51.080	51.08	51080	00:00:51.970	51.97	51970	00:00:00.890	0.89	890	
Eye Contact		00:00:52.480	52.48	52480	00:00:54.650	54.65	54650	00:00:02.170	2.17	2170	
Eye Contact		00:00:58.540	58.54	58540	00:01:01.630	61.63	61630	00:00:03.090	3.09	3090	
Eye Contact		00:01:04.320	64.32	64320	00:01:07.100	67.1	67100	00:00:02.780	2.78	2780	
Eye Contact		00:01:09.160	69.16	69160	00:01:10.770	70.77	70770	00:00:01.610	1.61	1610	
Eye Contact		00:01:11.360	71.36	71360	00:01:14.050	74.05	74050	00:00:02.690	2.69	2690	
Eye Contact		00:01:14.930	74.93	74930	00:01:16.900	76.9	76900	00:00:01.970	1.97	1970	
Eye Contact		00:01:17.570	77.57	77570	00:01:19.580	79.58	79580	00:00:02.010	2.01	2010	
Eye Contact		00:01:21.860	81.86	81860	00:01:24.360	84.36	84360	00:00:02.500	2.5	2500	
Eye Contact		00:01:24.780	84.78	84780	00:01:34.470	94.47	94470	00:00:09.690	9.69	9690	
Eye Contact		00:01:35.060	95.06	95060	00:01:39.100	99.1	99100	00:00:04.040	4.04	4040	
Eye Contact		00:01:40.480	100.48	100480	00:01:42.390	102.39	102390	00:00:01.910	1.91	1910	
Eye Contact		00:01:42.810	102.81	102810	00:01:45.660	105.66	105660	00:00:02.850	2.85	2850	
Eye Contact		00:01:46.590	106.59	106590	00:01:49.850	109.85	109850	00:00:03.260	3.26	3260	
Eye Contact		00:01:54.708	114.708	114708	00:01:57.450	117.45	117450	00:00:02.742	2.742	2742	
Eye Contact		00:02:00.250	120.25	120250	00:02:03.550	123.55	123550	00:00:03.300	3.3	3300	
Eye Contact		00:02:05.370	125.37	125370	00:02:06.410	126.41	126410	00:00:01.040	1.04	1040	
Eye Contact		00:02:07.460	127.46	127460	00:02:14.110	134.11	134110	00:00:06.650	6.65	6650	
Eye Contact		00:02:14.710	134.71	134710	00:02:16.620	136.62	136620	00:00:01.910	1.91	1910	
Eye Contact		00:02:18.670	138.67	138670	00:02:21.190	141.19	141190	00:00:02.520	2.52	2520	
Eye Contact		00:02:22.630	142.63	142630	00:02:26.270	146.27	146270	00:00:03.640	3.64	3640	
Eye Contact		00:02:27.880	147.88	147880	00:02:30.430	150.43	150430	00:00:02.550	2.55	2550	
Eye Contact		00:02:30.850	150.85	150850	00:02:32.550	152.55	152550	00:00:01.700	1.7	1700	
Eye Contact		00:02:34.330	154.33	154330	00:02:36.810	156.81	156810	00:00:02.480	2.48	2480	
Eye Contact		00:02:37.600	157.6	157600	00:02:39.800	159.8	159800	00:00:02.200	2.2	2200	
Eye Contact		00:02:40.780	160.78	160780	00:02:44.650	164.65	164650	00:00:03.870	3.87	3870	
Eye Contact		00:02:45.140	165.14	165140	00:02:46.240	166.24	166240	00:00:01.100	1.1	1100	
Eye Contact		00:02:46.670	166.67	166670	00:02:47.850	167.85	167850	00:00:01.180	1.18	1180	
Eye Contact		00:02:48.570	168.57	168570	00:02:51.050	171.05	171050	00:00:02.480	2.48	2480	
Eye Contact		00:02:51.410	171.41	171410	00:02:55.450	175.45	175450	00:00:04.040	4.04	4040	
Eye Contact		00:02:56.709	176.709	176709	00:03:07.300	187.3	187300	00:00:10.591	10.591	10591	  
Eye Contact		00:03:09.330	189.33	189330	00:03:11.450	191.45	191450	00:00:02.120	2.12	2120	
Eye Contact		00:03:12.070	192.07	192070	00:03:13.680	193.68	193680	00:00:01.610	1.61	1610	
Eye Contact		00:03:15.590	195.59	195590	00:03:17.020	197.02	197020	00:00:01.430	1.43	1430	
Eye Contact		00:03:18.980	198.98	198980	00:03:24.500	204.5	204500	00:00:05.520	5.52	5520	
Eye Contact		00:03:25.370	205.37	205370	00:03:29.710	209.71	209710	00:00:04.340	4.34	4340	 
Eye Contact		00:03:30.180	210.18	210180	00:03:35.140	215.14	215140	00:00:04.960	4.96	4960	
Eye Contact		00:03:35.690	215.69	215690	00:03:36.970	216.97	216970	00:00:01.280	1.28	1280	
Eye Contact		00:03:37.600	217.6	217600	00:03:40.350	220.35	220350	00:00:02.750	2.75	2750	
Eye Contact		00:03:41.040	221.04	221040	00:03:45.980	225.98	225980	00:00:04.940	4.94	4940	
Eye Contact		00:03:46.630	226.63	226630	00:03:49.830	229.83	229830	00:00:03.200	3.2	3200	
Eye Contact		00:03:50.820	230.82	230820	00:03:54.270	234.27	234270	00:00:03.450	3.45	3450	
Eye Contact		00:03:56.797	236.797	236797	00:03:58.110	238.11	238110	00:00:01.313	1.313	1313	
Eye Contact		00:03:59.050	239.05	239050	00:04:07.180	247.18	247180	00:00:08.130	8.13	8130	
Eye Contact		00:04:08.820	248.82	248820	00:04:11.560	251.56	251560	00:00:02.740	2.74	2740	
Eye Contact		00:04:14.170	254.17	254170	00:04:15.120	255.12	255120	00:00:00.950	0.95	950	
Eye Contact		00:04:15.626	255.626	255626	00:04:21.090	261.09	261090	00:00:05.464	5.464	5464	
Eye Contact		00:04:21.940	261.94	261940	00:04:24.930	264.93	264930	00:00:02.990	2.99	2990	
Eye Contact		00:04:26.130	266.13	266130	00:04:27.540	267.54	267540	00:00:01.410	1.41	1410	
Eye Contact		00:04:28.900	268.9	268900	00:04:31.900	271.9	271900	00:00:03.000	3.0	3000	
Eye Contact		00:04:32.690	272.69	272690	00:04:36.700	276.7	276700	00:00:04.010	4.01	4010	
Eye Contact		00:04:37.670	277.67	277670	00:04:39.040	279.04	279040	00:00:01.370	1.37	1370	
Eye Contact		00:04:39.540	279.54	279540	00:04:45.140	285.14	285140	00:00:05.600	5.6	5600	 
Eye Contact		00:04:45.750	285.75	285750	00:04:51.120	291.12	291120	00:00:05.370	5.37	5370	 
Eye Contact		00:04:52.110	292.11	292110	00:04:55.390	295.39	295390	00:00:03.280	3.28	3280	
Eye Contact		00:04:56.240	296.24	296240	00:04:58.520	298.52	298520	00:00:02.280	2.28	2280	
Eye Contact		00:04:59.590	299.59	299590	00:05:01.150	301.15	301150	00:00:01.560	1.56	1560	
Eye Contact		00:05:03.470	303.47	303470	00:05:05.220	305.22	305220	00:00:01.750	1.75	1750	
Eye Contact		00:05:05.860	305.86	305860	00:05:10.880	310.88	310880	00:00:05.020	5.02	5020	
Eye Contact		00:05:11.570	311.57	311570	00:05:18.720	318.72	318720	00:00:07.150	7.15	7150	
Eye Contact		00:05:21.510	321.51	321510	00:05:25.810	325.81	325810	00:00:04.300	4.3	4300	
Eye Contact		00:05:26.720	326.72	326720	00:05:27.020	327.02	327020	00:00:00.300	0.3	300	
Eye Contact		00:05:27.720	327.72	327720	00:05:29.190	329.19	329190	00:00:01.470	1.47	1470	
Eye Contact		00:05:29.980	329.98	329980	00:05:34.670	334.67	334670	00:00:04.690	4.69	4690	
Eye Contact		00:05:35.510	335.51	335510	00:05:37.040	337.04	337040	00:00:01.530	1.53	1530	
Eye Contact		00:05:38.000	338.0	338000	00:05:39.310	339.31	339310	00:00:01.310	1.31	1310	
Eye Contact		00:05:39.960	339.96	339960	00:05:43.260	343.26	343260	00:00:03.300	3.3	3300	
Eye Contact		00:05:45.060	345.06	345060	00:05:50.110	350.11	350110	00:00:05.050	5.05	5050	
Eye Contact		00:05:51.140	351.14	351140	00:05:55.330	355.33	355330	00:00:04.190	4.19	4190	 
Eye Contact		00:05:56.400	356.4	356400	00:05:57.440	357.44	357440	00:00:01.040	1.04	1040	
Eye Contact		00:05:58.180	358.18	358180	00:06:00.550	360.55	360550	00:00:02.370	2.37	2370	
Eye Contact		00:06:03.140	363.14	363140	00:06:10.470	370.47	370470	00:00:07.330	7.33	7330	
Eye Contact		00:06:12.060	372.06	372060	00:06:19.090	379.09	379090	00:00:07.030	7.03	7030	
Eye Contact		00:06:19.710	379.71	379710	00:06:29.150	389.15	389150	00:00:09.440	9.44	9440	 
Eye Contact		00:06:34.940	394.94	394940	00:06:37.080	397.08	397080	00:00:02.140	2.14	2140	
Eye Contact		00:06:37.550	397.55	397550	00:06:41.190	401.19	401190	00:00:03.640	3.64	3640	
Eye Contact		00:06:45.042	405.042	405042	00:06:48.890	408.89	408890	00:00:03.848	3.848	3848	 
Eye Contact		00:06:50.790	410.79	410790	00:06:53.050	413.05	413050	00:00:02.260	2.26	2260	
